YearOlympic,OlympicName,OlympicCountry,OlympicCity,WinnerName,WinnerNationality,WinnerDateBirth,WinnerGender,Sport,Discipline,Medal
2008,2008 Summergames Beijing,China,Beijing,Sabine Spitz,Germany,NULL,Woman,Cycling,Mountain bike cross country,Gold
2008,2008 Summergames Beijing,China,Beijing,Paul Goodison,Great Britain,NULL,Man,Sailing,Laser,Gold
2008,2008 Summergames Beijing,China,Beijing,Olaf Tufte,Norway,NULL,Man,Rowing,Single sculls,Gold
2008,2008 Summergames Beijing,China,Beijing,Ole Bischof,Germany,NULL,Man,Judo,73-81 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Pak Hyon Suk,North-Korea,NULL,Woman,Weightlifting,63 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Pamela Jelimo,Kenya,NULL,Woman,Athletics,800 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Pang Wei,China,NULL,Man,Shooting,Air pistol,Gold
2008,2008 Summergames Beijing,China,Beijing,Prapawadee Jaroenrattanatarakoon,Thailand,NULL,Woman,Weightlifting,53 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Primoz Kozmus,Slovenia,NULL,Man,Athletics,Hammer throw,Gold
2008,2008 Summergames Beijing,China,Beijing,Natalja Dobrynska,Ukraine,NULL,Woman,Athletics,Heptathlon,Gold
2008,2008 Summergames Beijing,China,Beijing,Nazyr Mankiev,Russia,NULL,Man,Wrestling,- 55 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,Nelson Evora,Portugal,NULL,Man,Athletics,Triple jump,Gold
2008,2008 Summergames Beijing,China,Beijing,Olga Kaniskina,Russia,NULL,Woman,Athletics,20 km walk,Gold
2008,2008 Summergames Beijing,China,Beijing,Oussama Mellouli,Tunisia,NULL,Man,Swimming,1500m freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Marianne Vos,Netherlands,NULL,Woman,Cycling,Points race,Gold
2008,2008 Summergames Beijing,China,Beijing,Maria Espinoza,Mexico,NULL,Woman,Taekwondo,+ 67 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Manuchar Kvirkelia,Georgia,NULL,Man,Wrestling,66-74 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,Manuel Felix Diaz,Dominican Republic,NULL,Man,Boxing,Light welterweight,Gold
2008,2008 Summergames Beijing,China,Beijing,Matthew Mitcham,Australia,NULL,Man,Diving,10 metre platform,Gold
2008,2008 Summergames Beijing,China,Beijing,Matthias Steiner,Germany,NULL,Man,Weightlifting,+ 105 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Maris Strombergs,Latvia,NULL,Man,Cycling,BMX,Gold
2008,2008 Summergames Beijing,China,Beijing,Masae Ueno,Japan,NULL,Woman,Judo,63-70 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Masato Uchishiba,Japan,NULL,Man,Judo,60-66 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Michal Martikan,Slovakia,NULL,Man,Canoeing,C-1 slalom,Gold
2008,2008 Summergames Beijing,China,Beijing,Maurren Maggi,Brazil,NULL,Woman,Athletics,Long jump,Gold
2008,2008 Summergames Beijing,China,Beijing,Mavlet Batirov,Russia,NULL,Man,Wrestling,55-60 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Maxim Opalev,Russia,NULL,Man,Canoeing,C-1 500 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Mijail Lopez,Cuba,NULL,Man,Wrestling,96-120 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,Melaine Walker,Jamaica,NULL,Woman,Athletics,400 metre hurdles,Gold
2008,2008 Summergames Beijing,China,Beijing,Nicole Cooke,Great Britain,NULL,Woman,Cycling,Road race,Gold
2008,2008 Summergames Beijing,China,Beijing,Nancy Lagat,Kenya,NULL,Woman,Athletics,1500 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Naidangiin Tuvshinbayar,Mongolia,NULL,Man,Judo,90-100 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Julien Absalon,France,NULL,Man,Cycling,Mountain bike cross country,Gold
2008,2008 Summergames Beijing,China,Beijing,Kaori Icho,Japan,NULL,Woman,Wrestling,55-63 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Kristin Armstrong,United States,NULL,Woman,Cycling,Time trial road,Gold
2008,2008 Summergames Beijing,China,Beijing,Klete Keller,United States,NULL,Man,Swimming,4 x 200m freestyle relay,Gold
2008,2008 Summergames Beijing,China,Beijing,Maarten van der Weijden,Netherlands,NULL,Man,Swimming,10 km marathon,Gold
2008,2008 Summergames Beijing,China,Beijing,Lu Chunlong,China,NULL,Man,Gymnastics,Trampoline individuak,Gold
2008,2008 Summergames Beijing,China,Beijing,Lu Yong,China,NULL,Man,Weightlifting,85 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Lim Su-Jeong,South Korea,NULL,Woman,Taekwondo,49-57 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Lin Dan,China,NULL,Man,Badminton,Singles,Gold
2008,2008 Summergames Beijing,China,Beijing,Liu Chunhong,China,NULL,Woman,Weightlifting,69 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Liu Zige,China,NULL,Woman,Swimming,200m butterfly,Gold
2008,2008 Summergames Beijing,China,Beijing,Liao Hui,China,NULL,Man,Weightlifting,69 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Long Qingquan,China,NULL,Man,Weightlifting,56 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Larisa Ilchenko,Russia,NULL,Woman,Swimming,10 km marathon,Gold
2008,2008 Summergames Beijing,China,Beijing,Lena Schoeneborn,Germany,NULL,Woman,Modern Pentathlon,Individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Leszek Blanik,Poland,NULL,Man,Gymnastics,Vault,Gold
2008,2008 Summergames Beijing,China,Beijing,Guillermo Perez,Mexico,NULL,Man,Taekwondo,- 58 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Gulnara Galkina-Samitova,Russia,NULL,Woman,Athletics,3000 metre steeplechase,Gold
2008,2008 Summergames Beijing,China,Beijing,Giulia Quintavalle,Italy,NULL,Woman,Judo,52-57 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Gerd Kanter,Estonia,NULL,Man,Athletics,Discus throw,Gold
2008,2008 Summergames Beijing,China,Beijing,Francoise Mbango Etone,Cameroon,NULL,Woman,Athletics,Triple jump,Gold
2008,2008 Summergames Beijing,China,Beijing,Federica Pellegrini,Italy,NULL,Woman,Swimming,200m freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Emma Snowsill,Australia,NULL,Woman,Triathlon,Individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Enkhbatyn Badar-Uugan,Mongolia,NULL,Man,Boxing,Bantamweight,Gold
2008,2008 Summergames Beijing,China,Beijing,Evgenia Kanaeva,Russia,NULL,Woman,Gymnastics,Rhythmic gymnastics individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Erik Vendt,United States,NULL,Man,Swimming,4 x 200m freestyle relay,Gold
2008,2008 Summergames Beijing,China,Beijing,Elnur Mammadli,Azerbaijan,NULL,Man,Judo,66-73 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Elena Dementieva,Russia,NULL,Woman,Tennis,Singles,Gold
2008,2008 Summergames Beijing,China,Beijing,Elena Kaliska,Slovakia,NULL,Woman,Canoeing,K-1 slalom,Gold
2008,2008 Summergames Beijing,China,Beijing,Du Li,China,NULL,Woman,Shooting,"Small-bore rifle, 3 positions",Gold
2008,2008 Summergames Beijing,China,Beijing,Dayron Robles,Cuba,NULL,Man,Athletics,110 metre hurdles,Gold
2008,2008 Summergames Beijing,China,Beijing,Dawn Harper,United States,NULL,Woman,Athletics,100 metre hurdles,Gold
2008,2008 Summergames Beijing,China,Beijing,Henry Cejudo,United States,NULL,Man,Wrestling,- 55 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Hong Un Jong,North-Korea,NULL,Woman,Gymnastics,Vault,Gold
2008,2008 Summergames Beijing,China,Beijing,He Wenna,China,NULL,Woman,Gymnastics,Trampoline individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Guo Wenjun,China,NULL,Woman,Shooting,Air pistol,Gold
2008,2008 Summergames Beijing,China,Beijing,He Chong,China,NULL,Man,Diving,3 metre springboard,Gold
2008,2008 Summergames Beijing,China,Beijing,Hadi Saei,Iran,NULL,Man,Taekwondo,68-80 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Hwang Kyung-Sun,South Korea,NULL,Woman,Taekwondo,57-67 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Ian Crocker,United States,NULL,Man,Swimming,4 x 100m medley relay,Gold
2008,2008 Summergames Beijing,China,Beijing,Ian Percy,Great Britain,NULL,Man,Sailing,Star,Gold
2008,2008 Summergames Beijing,China,Beijing,Ilya Ilin,Kazakhstan,NULL,Man,Weightlifting,94 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Inna Osypenko-Radomska,Ukraine,NULL,Woman,Canoeing,K-1 500 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Irakli Tsirekidze,Georgia,NULL,Man,Judo,81-90 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Yelena Isinbayeva,Russia,NULL,Woman,Athletics,Pole vault,Gold
2008,2008 Summergames Beijing,China,Beijing,Islambek Albiev,Russia,NULL,Man,Wrestling,55-60 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,James Degale,Great Britain,NULL,Man,Boxing,Middleweight,Gold
2008,2008 Summergames Beijing,China,Beijing,Jan Frodeno,Germany,NULL,Man,Triathlon,Individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Jang Mi-Ran,South Korea,NULL,Woman,Weightlifting,+ 75 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Irving Saladino,Panama,NULL,Man,Athletics,Long jump,Gold
2008,2008 Summergames Beijing,China,Beijing,Ben Ainslie,Great Britain,NULL,Man,Sailing,Finn,Gold
2008,2008 Summergames Beijing,China,Beijing,Bakhyt Sarsekbayev,Kazakhstan,NULL,Man,Boxing,Welterweight,Gold
2008,2008 Summergames Beijing,China,Beijing,Barbora Spotakova,Czech Repunlic,NULL,Woman,Athletics,Javelin throw,Gold
2008,2008 Summergames Beijing,China,Beijing,Benjamin Kleibrink,Germany,NULL,Man,Fencing,Foil,Gold
2008,2008 Summergames Beijing,China,Beijing,Brendan Hansen,United States,NULL,Man,Swimming,4 x 100m medley relay,Gold
2008,2008 Summergames Beijing,China,Beijing,Brimin Kipruto,Kenya,NULL,Man,Athletics,3000 metre steeplechase,Gold
2008,2008 Summergames Beijing,China,Beijing,Britta Heidemann,Germany,NULL,Woman,Fencing,Épée,Gold
2008,2008 Summergames Beijing,China,Beijing,Cha Dong-Min,South Korea,NULL,Man,Taekwondo,+ 80 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Chaira Cainero,Italy,NULL,Woman,Shooting,Skeet,Gold
2008,2008 Summergames Beijing,China,Beijing,Carol Huynh,Canada,NULL,Woman,Wrestling,- 48 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Bryan Clay,United States,NULL,Man,Athletics,Decathlon,Gold
2008,2008 Summergames Beijing,China,Beijing,Buvaysa Saytiev,Russia,NULL,Man,Wrestling,66-74 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Cao Lei,China,NULL,Woman,Weightlifting,75 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,David Kostelecky,Czech Repunlic,NULL,Man,Shooting,Trap,Gold
2008,2008 Summergames Beijing,China,Beijing,Christine Ohuruogu,Great Britain,NULL,Woman,Athletics,400 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Constantina Dita-Tomescu,Romania,NULL,Woman,Athletics,Marathon,Gold
2008,2008 Summergames Beijing,China,Beijing,Chen Ying,China,NULL,Woman,Shooting,Sport pistol,Gold
2008,2008 Summergames Beijing,China,Beijing,Chen Xiexia,China,NULL,Woman,Weightlifting,48 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Chen Yanqing,China,NULL,Woman,Weightlifting,58 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Choi Min-Ho,South Korea,NULL,Man,Judo,- 60 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Andrey Moiseev,Russia,NULL,Man,Modern Pentathlon,Individual,Gold
2008,2008 Summergames Beijing,China,Beijing,Andrej Silnov,Russia,NULL,Man,Athletics,High jump,Gold
2008,2008 Summergames Beijing,China,Beijing,Anna Tunnicliffe,United States,NULL,Woman,Sailing,Laser Radial,Gold
2008,2008 Summergames Beijing,China,Beijing,Anne-Caroline Chausson,France,NULL,Woman,Cycling,BMX,Gold
2008,2008 Summergames Beijing,China,Beijing,Artur Ayvazian,Ukraine,NULL,Man,Shooting,"Small-bore rifle, prone",Gold
2008,2008 Summergames Beijing,China,Beijing,Artur Taimazov,Uzbekistan,NULL,Man,Wrestling,96-120 kg freestyle,Gold
2008,2008 Summergames Beijing,China,Beijing,Asbel Kipruto Kiprop,Kenya,NULL,Man,Athletics,1500 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Aslanbek Khustov,Russia,NULL,Man,Wrestling,84-96 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,Attila Vajda,Hungary,NULL,Man,Canoeing,C-1 1000 metres,Gold
2008,2008 Summergames Beijing,China,Beijing,Ayumi Tanimoto,Japan,NULL,Woman,Judo,57-63 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Alex Schwazer,Italy,NULL,Man,Athletics,50 km walk,Gold
2008,2008 Summergames Beijing,China,Beijing,Alexander Grimm,Germany,NULL,Man,Canoeing,K-1 slalom,Gold
2008,2008 Summergames Beijing,China,Beijing,Alexander Petriv,Ukraine,NULL,Man,Shooting,Rapid fire pistol,Gold
2008,2008 Summergames Beijing,China,Beijing,Aksana Miankova,Belarus,NULL,Woman,Athletics,Hammer throw,Gold
2008,2008 Summergames Beijing,China,Beijing,Abhinav Bindra,India,NULL,Man,Shooting,Air rifle,Gold
2008,2008 Summergames Beijing,China,Beijing,Alexei Tichtchenko,Russia,NULL,Man,Boxing,Lightweight,Gold
2008,2008 Summergames Beijing,China,Beijing,Alina Alexandra Dumitru,Romania,NULL,Woman,Judo,- 48 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Andrea Minguzzi,Italy,NULL,Man,Wrestling,74-84 kg greco-roman,Gold
2008,2008 Summergames Beijing,China,Beijing,Andreas Thorkildsen,Norway,NULL,Man,Athletics,Javelin throw,Gold
2008,2008 Summergames Beijing,China,Beijing,Andrej Aramnau,Belarus,NULL,Man,Weightlifting,105 kg,Gold
2008,2008 Summergames Beijing,China,Beijing,Dara Torres,United States,NULL,Woman,Swimming,50m freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Dara Torres,United States,NULL,Woman,Swimming,4 x 100m freestyle relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Dara Torres,United States,NULL,Woman,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Laszlo Cseh,Hungary,NULL,Man,Swimming,200m butterfly,Silver
2008,2008 Summergames Beijing,China,Beijing,Laszlo Cseh,Hungary,NULL,Man,Swimming,200m medley,Silver
2008,2008 Summergames Beijing,China,Beijing,Laszlo Cseh,Hungary,NULL,Man,Swimming,400m medley,Silver
2008,2008 Summergames Beijing,China,Beijing,Margaret Hoelzer,United States,NULL,Woman,Swimming,200m backstroke,Silver
2008,2008 Summergames Beijing,China,Beijing,Margaret Hoelzer,United States,NULL,Woman,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Margaret Hoelzer,United States,NULL,Woman,Swimming,100m backstroke,Broze
2008,2008 Summergames Beijing,China,Beijing,Eamon Sullivan,Australia,NULL,Man,Swimming,100m freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Eamon Sullivan,Australia,NULL,Man,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Eamon Sullivan,Australia,NULL,Man,Swimming,4 x 100m freestyle relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Elvan Abeylegesse,Turkey,NULL,Woman,Athletics,10000 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Elvan Abeylegesse,Turkey,NULL,Woman,Athletics,5000 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Julia Pakhalina,Russia,NULL,Woman,Diving,3 metre springboard,Silver
2008,2008 Summergames Beijing,China,Beijing,Julia Pakhalina,Russia,NULL,Woman,Diving,Synchronized 3 metre springboard,Silver
2008,2008 Summergames Beijing,China,Beijing,Christine Magnuson,United States,NULL,Woman,Swimming,100m butterfly,Silver
2008,2008 Summergames Beijing,China,Beijing,Christine Magnuson,United States,NULL,Woman,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,David Cal,Spain,NULL,Man,Canoeing,C-1 1000 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,David Cal,Spain,NULL,Man,Canoeing,C-1 500 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Brenton Rickard,Australia,NULL,Man,Swimming,200m breaststroke,Silver
2008,2008 Summergames Beijing,China,Beijing,Brenton Rickard,Australia,NULL,Man,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Amaury Leveaux,France,NULL,Man,Swimming,50m freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Amaury Leveaux,France,NULL,Man,Swimming,4 x 100m freestyle relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Kohei Uchimura,Japan,NULL,Man,Gymnastics,Individual all-around,Silver
2008,2008 Summergames Beijing,China,Beijing,Kohei Uchimura,Japan,NULL,Man,Gymnastics,Team all-around,Silver
2008,2008 Summergames Beijing,China,Beijing,Richard Thompson,Trinidad and Tobago,NULL,Man,Athletics,100 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Richard Thompson,Trinidad and Tobago,NULL,Man,Athletics,4 x 100 m relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Tatyana Lebedeva,Russia,NULL,Woman,Athletics,Triple jump,Silver
2008,2008 Summergames Beijing,China,Beijing,Tatyana Lebedeva,Russia,NULL,Woman,Athletics,Long jump,Silver
2008,2008 Summergames Beijing,China,Beijing,Pang Jiaying,China,NULL,Woman,Swimming,4 x 200m freestyle relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Pang Jiaying,China,NULL,Woman,Swimming,200m freestyle,Broze
2008,2008 Summergames Beijing,China,Beijing,Pang Jiaying,China,NULL,Woman,Swimming,4 x 100m medley relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Katie Hoff,United States,NULL,Woman,Swimming,400m freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Katie Hoff,United States,NULL,Woman,Swimming,400m medley,Broze
2008,2008 Summergames Beijing,China,Beijing,Katie Hoff,United States,NULL,Woman,Swimming,4 x 200m freestyle relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Andrew Lauterstein,Australia,NULL,Man,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Andrew Lauterstein,Australia,NULL,Man,Swimming,100m butterfly,Broze
2008,2008 Summergames Beijing,China,Beijing,Andrew Lauterstein,Australia,NULL,Man,Swimming,4 x 100m freestyle relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Jonathan Horton,United States,NULL,Man,Gymnastics,Horizontal bar,Silver
2008,2008 Summergames Beijing,China,Beijing,Jonathan Horton,United States,NULL,Man,Gymnastics,Team all-around,Broze
2008,2008 Summergames Beijing,China,Beijing,Jared Tallent,Australia,NULL,Man,Athletics,50 km walk,Silver
2008,2008 Summergames Beijing,China,Beijing,Jared Tallent,Australia,NULL,Man,Athletics,20 km walk,Broze
2008,2008 Summergames Beijing,China,Beijing,Hayden Roulston,New Zealand,NULL,Man,Cycling,Individual pursuit,Silver
2008,2008 Summergames Beijing,China,Beijing,Hayden Roulston,New Zealand,NULL,Man,Cycling,Team pursuit,Broze
2008,2008 Summergames Beijing,China,Beijing,Hayden Stoeckel,Australia,NULL,Man,Swimming,4 x 100m medley relay,Silver
2008,2008 Summergames Beijing,China,Beijing,Hayden Stoeckel,Australia,NULL,Man,Swimming,100m backstroke,Broze
2008,2008 Summergames Beijing,China,Beijing,Grant Hackett,Australia,NULL,Man,Swimming,1500m freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Grant Hackett,Australia,NULL,Man,Swimming,4 x 200m freestyle relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Kerron Stewart,Jamaica,NULL,Woman,Athletics,100 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Kerron Stewart,Jamaica,NULL,Woman,Athletics,200 metres,Broze
2008,2008 Summergames Beijing,China,Beijing,Sada Jacobson,United States,NULL,Woman,Fencing,Sabre,Silver
2008,2008 Summergames Beijing,China,Beijing,Sada Jacobson,United States,NULL,Woman,Fencing,Sabre team,Broze
2008,2008 Summergames Beijing,China,Beijing,Shericka Williams,Jamaica,NULL,Woman,Athletics,400 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Shericka Williams,Jamaica,NULL,Woman,Athletics,4 x 400 m relay,Broze
2008,2008 Summergames Beijing,China,Beijing,Sherone Simpson,Jamaica,NULL,Woman,Athletics,100 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Sheena Tosta,United States,NULL,Woman,Athletics,400 metre hurdles,Silver
2008,2008 Summergames Beijing,China,Beijing,Sibel Ozkan,Turkey,NULL,Woman,Weightlifting,48 kg,Silver
2008,2008 Summergames Beijing,China,Beijing,Sileshi Sihine,Ethiopia,NULL,Man,Athletics,10000 metres,Silver
2008,2008 Summergames Beijing,China,Beijing,Simon Whitfield,Canada,NULL,Man,Triathlon,Individual,Silver
2008,2008 Summergames Beijing,China,Beijing,Soslan Tigiev,Uzbekistan,NULL,Man,Wrestling,66-74 kg freestyle,Silver
2008,2008 Summergames Beijing,China,Beijing,Stanka Zlateva,Bulgaria,NULL,Woman,Wrestling,63-72 kg freestyle,Silver
